class,age,male,female
0,0 to 1,1703.62,1520.49
1,1 to 5,6802.55,6060.78
10,10 to 15,9268.97,8404.89
15,15 to 20,7705.96,6474.38
20,20 to 25,5873.31,4966.69
25,25 to 30,5320.01,5258.71
30,30 to 35,5186.59,5410.63
35,35 to 40,4603.42,4644.02
40,40 to 45,3947.58,3766.56
45,45 to 50,3199.91,3352.66
5,5 to 10,9758.73,8723.21
50,50 to 55,2932.59,2809.81
55,55 to 60,2424.45,2906.83
60,60 to 65,2673.33,2587
65,65 to 70,2000.89,1883.94
70,70 to 75,1351.88,1159.65
75,75 to 80,730.14,692.44
80,80 and over,604.26,642.23
