class,age,male,female
0,0 to 1,2875.8,2569.52
1,1 to 5,11483.04,10242.3
10,10 to 15,15691.4,14263.64
15,15 to 20,13018.22,10977.08
20,20 to 25,9870.26,8352.8
25,25 to 30,8914.36,8855.52
30,30 to 35,8683.68,9127.65
35,35 to 40,7727.67,7841.84
40,40 to 45,6625.01,6353.61
45,45 to 50,5369.33,5655.58
5,5 to 10,16511.76,14777.27
50,50 to 55,4927.04,4740.29
55,55 to 60,4073.06,4926.22
60,60 to 65,4528.8,4395.61
65,65 to 70,3394.41,3202.47
70,70 to 75,2294.78,1971.29
75,75 to 80,1236.04,1174.58
80,80 and over,1021.94,1087.11
