class,age,male,female
0,0 to 1,1591.99,1468.95
1,1 to 5,6356.8,5855.33
10,10 to 15,8766.99,8170.23
15,15 to 20,6781.63,6534.73
20,20 to 25,5004.35,4842.58
25,25 to 30,4525.86,5142.82
30,30 to 35,4445.5,5294.32
35,35 to 40,4031.03,4550.68
40,40 to 45,3465.05,3708.06
45,45 to 50,2906,3309.7
5,5 to 10,9341.62,8518.87
50,50 to 55,2758.87,2773.77
55,55 to 60,2344.12,2867.39
60,60 to 65,2567.65,2387.44
65,65 to 70,1694.22,1622.87
70,70 to 75,1140.36,1021.17
75,75 to 80,593.49,591.53
80,80 and over,521.71,561.18
