object_id,sum_population
10-206-01064,87028.328125
10-228-01372,141854.359375
10-227-01371,108197.640625
10-227-01370,89654.2265625
10-228-01375,89240.265625
10-227-01369,152726.921875
10-227-01368,231906.53125
10-227-01367,331791.3125
10-227-01365,126652.953125
10-227-01366,64624.4375
10-226-01364,123554.5859375
10-226-01362,145879.875
10-226-01361,68552.59375
10-226-01358,264307.25
10-226-01357,120317.625
10-226-01356,361648.84375
10-225-01355,198096.375
10-225-01354,209499.21875
10-225-01353,172333.796875
10-225-01352,197084.828125
10-225-01351,206037.21875
10-225-01350,243306.59375
10-225-01349,176285.71875
10-225-01348,380182.1875
10-226-01363,82047.953125
10-225-01347,298814.90625
10-225-01346,282566.96875
10-225-01345,229823.140625
10-224-01344,249988.921875
10-224-01343,200332.171875
10-228-01373,53732.8359375
10-224-01342,537574.125
10-228-01374,211276.3125
10-229-01378,85620.7578125
10-230-01405,175473.3125
10-230-01404,235126.140625
10-230-01415,77283.515625
10-230-01403,255265.828125
10-230-01413,143211.71875
10-230-01402,335811.0
10-230-01406,121084.296875
10-230-01401,188437.390625
10-230-01400,1987549.625
10-234-01474,144041.90625
10-230-01399,289677.375
10-229-01397,56576.55078125
10-229-01396,103132.46875
10-229-01395,185444.8125
10-229-01394,131116.546875
10-230-01398,221884.703125
10-229-01393,109969.515625
10-229-01392,268699.53125
10-229-01391,242332.53125
10-229-01390,182744.59375
10-229-01386,581414.375
10-229-01387,141983.5
10-229-01385,246724.78125
10-229-01384,129315.03125
10-229-01383,68833.40625
10-229-01382,209625.5
10-229-01381,172597.515625
10-229-01380,245808.890625
10-229-01379,110187.2421875
10-228-01377,120780.2578125
10-224-01341,215598.578125
10-224-01340,245920.890625
10-226-01360,221223.6875
10-222-01306,154509.140625
10-222-01305,185689.953125
10-222-01304,106142.40625
10-221-01303,202287.25
10-221-01302,478829.875
10-222-01307,156704.53125
10-221-01301,311625.375
10-221-01299,435497.375
10-221-01300,232735.390625
10-221-01298,206493.640625
10-221-01297,240340.90625
10-221-01296,166996.53125
10-221-01295,270557.59375
10-221-01292,199826.84375
10-221-01291,177789.84375
10-221-01289,141704.96875
10-221-01288,227863.640625
10-221-01286,269491.9375
10-221-01284,417107.25
10-220-01281,149613.625
10-220-01279,272263.0
10-220-01280,278937.4375
10-220-01278,495194.78125
10-220-01276,309585.125
10-220-01275,319654.96875
10-220-01274,490273.25
10-220-01277,205944.8125
10-220-01273,151944.515625
10-220-01272,148009.96875
10-222-01308,164129.296875
10-223-01324,108423.21875
10-222-01309,55347.2265625
10-224-01333,109957.1875
10-224-01339,127182.078125
10-226-01359,206998.65625
10-224-01338,117660.6328125
10-224-01337,22130.51171875
10-224-01336,430713.4375
10-224-01335,353349.59375
10-224-01332,172716.796875
10-224-01331,138189.875
10-234-01472,114557.8984375
10-224-01330,160931.484375
10-224-01329,100627.5625
10-223-01328,262641.25
10-223-01327,388084.5625
10-223-01326,254996.4375
10-234-01475,139836.75
10-228-01376,153755.0625
10-223-01323,395229.5625
10-223-01322,341086.0625
10-222-01321,21717.171875
10-222-01320,219936.78125
10-222-01319,195426.578125
10-222-01318,265287.21875
10-222-01317,135565.875
10-222-01316,147684.59375
10-222-01315,158161.265625
10-222-01314,673094.5
10-222-01313,79453.125
10-222-01312,306379.5625
10-222-01311,291176.09375
10-222-01310,256309.3125
10-223-01325,150791.109375
10-230-01408,271756.96875
10-230-01409,266238.1875
10-230-01410,168913.625
10-240-01543,67300.9375
10-236-01508,326851.5625
10-236-01507,304236.84375
10-240-01542,113625.953125
10-236-01506,128063.0078125
10-236-01505,276464.03125
10-236-01504,168563.328125
10-238-01531,112564.1640625
10-236-01503,178230.015625
10-236-01502,104860.0390625
10-236-01501,216421.546875
10-236-01500,123806.5859375
10-237-01517,210107.34375
10-236-01499,101126.7109375
10-236-01498,210425.328125
10-237-01512,326532.59375
10-236-01497,117427.46875
10-236-01496,116438.609375
10-236-01495,672469.1875
10-236-01493,151840.203125
10-236-01492,115921.8203125
10-236-01490,215338.546875
10-236-01489,258451.171875
10-236-01488,283431.75
10-236-01487,135470.359375
10-235-01486,236408.328125
10-235-01485,179500.5625
10-235-01484,178238.921875
10-235-01483,236157.359375
10-236-01509,276749.78125
10-240-01544,191091.640625
10-236-01510,154913.5
10-237-01513,242874.125
10-210-01127,222588.28125
10-224-01334,97543.765625
10-240-01546,100078.8828125
10-240-01545,88515.8359375
10-239-01541,158151.046875
10-239-01540,311893.125
10-239-01539,124691.75
10-239-01538,151489.609375
10-239-01537,179007.640625
10-239-01536,239784.625
10-239-01535,160973.453125
10-238-01534,270816.84375
10-238-01533,279360.71875
10-238-01532,278823.0625
10-235-01482,173699.390625
10-238-01530,278320.15625
10-238-01528,97155.9375
10-238-01527,227530.15625
10-238-01526,198017.1875
10-238-01525,161982.65625
10-237-01524,180517.25
10-237-01523,134211.84375
10-237-01522,114815.1953125
10-237-01521,112139.8046875
10-237-01520,141319.9375
10-237-01519,303256.78125
10-237-01518,153807.96875
10-237-01516,196811.828125
10-237-01515,270531.40625
10-237-01514,95147.765625
10-238-01529,152793.6875
10-220-01271,342801.5625
10-237-01511,116289.46875
10-236-01494,275740.53125
10-232-01436,48327.69140625
10-232-01435,179728.078125
10-231-01434,242634.640625
10-231-01433,231247.296875
10-231-01432,183455.796875
10-231-01431,114732.1875
10-231-01430,105512.984375
10-234-01462,265380.0
10-231-01429,224870.53125
10-231-01428,300452.15625
10-231-01427,195682.5625
10-234-01461,197774.234375
10-231-01426,256602.140625
