object_id,sum_population
10-203-01013,371457.140625
10-203-01014,282762.671875
10-203-01015,196171.2578125
10-203-01016,194886.5078125
10-203-01017,485075.578125
10-203-01018,368412.890625
10-203-01019,477456.15625
10-203-01021,182048.453125
10-203-01022,131041.90625
10-203-01023,91147.25390625
10-203-01024,342010.421875
10-203-01025,378251.953125
10-203-01026,245981.1015625
10-203-01027,407313.421875
10-203-01028,210301.734375
10-203-01029,325024.25
10-203-01030,366827.234375
10-204-01031,207967.96875
10-204-01032,222489.515625
10-204-01033,258492.7421875
10-204-01034,317380.84375
10-204-01035,177867.3671875
10-204-01036,223994.390625
10-204-01037,108006.5625
10-204-01038,194806.578125
10-204-01039,372575.234375
10-204-01040,356588.953125
10-204-01041,429090.703125
10-204-01042,253699.90625
10-204-01043,275615.40625
10-204-01044,187072.6328125
10-204-01045,246019.640625
10-204-01046,202020.015625
10-204-01047,296808.96875
10-204-01048,368230.5
10-204-01049,313322.65625
10-204-01050,63003.390625
10-204-01051,243993.53125
10-204-01052,181304.1328125
10-204-01053,259201.7109375
10-204-01054,108307.63671875
10-204-01055,241635.890625
10-204-01056,121614.45703125
10-204-01057,255673.859375
10-205-01058,96501.85546875
10-205-01059,159020.5
10-205-01060,201183.15625
10-205-01061,118486.79296875
10-205-01062,299085.921875
10-206-01063,110604.8125
10-206-01064,95695.18359375
10-206-01065,80956.1328125
10-206-01066,164636.046875
10-206-01067,367905.484375
10-206-01068,296976.71875
10-206-01069,295749.5703125
10-206-01070,252954.1875
10-206-01071,111621.1484375
10-206-01072,135300.8515625
10-206-01073,735445.65625
10-206-01074,569399.671875
10-206-01075,261755.296875
10-206-01076,123721.16796875
10-206-01077,212550.1953125
10-206-01078,329153.09375
10-206-01079,133819.9921875
10-207-01080,136002.87890625
10-207-01081,182872.234375
10-207-01082,119174.94921875
10-207-01083,208702.671875
10-207-01084,133720.0
10-207-01085,181003.6328125
10-207-01086,246009.546875
10-207-01087,175836.453125
10-207-01088,172399.9765625
10-207-01089,185726.328125
10-207-01090,137804.3671875
10-207-01091,395339.46875
10-207-01092,420902.875
10-207-01093,412508.9375
10-207-01094,411186.015625
10-207-01095,306150.109375
10-207-01096,207525.4921875
10-207-01097,304619.984375
10-207-01098,257331.15625
10-207-01099,289578.640625
10-207-01100,355703.078125
10-208-01101,97999.72265625
10-208-01102,204988.53125
10-208-01103,343592.640625
10-208-01104,160142.3984375
10-208-01105,257279.3203125
10-208-01106,215697.4140625
10-208-01107,204379.828125
10-208-01108,240649.8046875
10-208-01109,540419.703125
10-208-01110,285297.1328125
10-208-01111,425498.578125
10-209-01112,432389.828125
10-209-01113,641936.1875
10-209-01114,327246.1875
10-209-01115,533386.84375
10-209-01116,698481.0625
10-209-01117,185011.4375
10-209-01118,158739.6484375
10-209-01119,263245.9609375
10-209-01120,473825.96875
10-210-01121,223607.65625
10-210-01122,294614.390625
10-210-01123,428017.265625
10-210-01124,337784.515625
10-210-01125,339974.234375
10-210-01126,362401.3125
10-210-01127,239248.6640625
10-211-01128,470356.375
10-211-01129,306304.046875
10-211-01130,203196.515625
10-211-01131,301511.375
10-211-01132,345300.21875
10-211-01133,344015.25
10-211-01134,584939.5
10-211-01135,204758.3828125
10-211-01136,141800.47265625
10-211-01137,166006.09375
10-211-01138,386699.640625
10-211-01139,224698.90625
10-211-01140,282570.0234375
10-211-01141,269908.609375
10-212-01142,185905.7734375
10-212-01143,328016.921875
10-212-01144,59059.646484375
10-212-01145,450644.8125
10-212-01146,186127.640625
10-212-01147,376531.953125
10-212-01148,426236.078125
10-212-01149,209494.71875
10-212-01150,84339.9609375
10-212-01151,416433.890625
10-212-01152,114222.34375
10-212-01153,360982.90625
10-212-01154,97878.42578125
10-212-01155,83986.3125
10-212-01156,247917.90625
10-212-01157,207241.78125
10-213-01158,171142.4765625
10-213-01159,104581.265625
10-213-01160,154304.796875
10-213-01161,375123.15625
10-213-01162,96931.984375
10-213-01163,279337.4375
10-213-01164,276454.953125
10-213-01165,107066.27734375
10-213-01166,122528.7109375
10-213-01167,198243.4140625
10-213-01168,144847.3515625
10-213-01169,260673.171875
10-213-01170,283755.859375
10-214-01171,201886.4453125
10-214-01172,145320.921875
10-214-01173,332931.65625
10-214-01174,330254.59375
10-214-01175,223605.671875
10-214-01176,133101.9765625
10-214-01177,267736.6953125
10-214-01178,426402.25
10-214-01179,272106.296875
10-214-01180,141857.0234375
10-215-01181,308846.421875
10-215-01182,381469.0
10-215-01183,326978.5625
10-215-01184,636133.9375
10-215-01185,289602.0
10-215-01186,236204.1484375
10-215-01187,249868.7265625
10-215-01188,263847.9921875
10-215-01189,381302.171875
10-215-01190,160108.1953125
10-215-01191,160809.5390625
10-215-01192,330915.640625
10-215-01193,333872.359375
10-215-01194,125097.21484375
10-215-01195,57885.240234375
10-215-01196,209096.7109375
10-215-01197,75914.7734375
10-215-01198,124601.671875
10-216-01199,338218.203125
10-216-01200,437394.3125
10-216-01201,532138.5
10-216-01202,470011.484375
10-216-01203,161591.453125
10-216-01204,202717.9453125
10-216-01205,493009.171875
10-216-01206,305839.5
10-216-01207,368605.546875
10-216-01208,282881.34375
10-216-01209,351932.4375
10-216-01210,163179.625
10-216-01211,84176.46484375
10-216-01212,1211263.0625
10-216-01213,399956.90625
10-216-01214,486208.75
10-217-01215,130140.890625
10-217-01216,145442.0546875
10-217-01217,285380.46875
10-217-01218,117770.25
10-217-01219,287554.078125
10-217-01220,196767.1796875
10-217-01221,338395.5625
10-217-01222,169354.46875
10-217-01223,136285.890625
10-217-01224,163935.78125
10-217-01225,262445.8046875
10-217-01226,357402.796875
10-217-01227,148871.703125
10-217-01228,220099.7890625
10-218-01229,79653.1484375
10-218-01230,327296.28125
10-218-01231,351199.796875
10-218-01232,281550.9453125
10-218-01233,111951.921875
10-218-01234,100637.75
10-218-01235,216413.0703125
10-218-01236,263795.984375
10-218-01237,338692.78125
10-218-01238,232827.328125
10-218-01239,195846.1640625
10-218-01240,137532.03125
10-218-01241,100857.265625
10-218-01242,224610.953125
10-218-01243,129471.0625
10-218-01244,214353.625
10-218-01245,170238.09375
10-218-01246,320088.203125
10-218-01247,163537.8984375
10-219-01248,250724.7421875
10-219-01249,180686.7421875
10-219-01250,131333.21875
10-219-01251,189204.359375
10-219-01252,386719.859375
10-219-01253,105354.59375
10-219-01254,251196.53125
10-219-01255,313398.796875
10-219-01256,191963.8671875
10-219-01257,139753.3828125
10-219-01258,562992.21875
10-219-01259,123499.1171875
10-219-01260,365202.9375
10-219-01261,191759.6171875
10-219-01262,94070.13671875
10-219-01263,145796.9296875
10-219-01264,422100.75
10-219-01265,342096.96875
10-219-01266,153775.359375
10-219-01267,176117.578125
10-220-01268,235967.84375
10-220-01269,111182.203125
10-220-01270,348634.484375
10-220-01271,375666.578125
10-220-01272,164991.859375
10-220-01273,168763.390625
10-220-01274,541333.765625
10-220-01275,351562.625
10-220-01276,342134.65625
10-220-01277,227919.15625
10-220-01278,542167.375
10-220-01279,311056.90625
10-220-01280,298791.609375
10-220-01281,168887.3984375
10-220-01282,244905.5
10-220-01283,315305.53125
10-221-01284,453573.890625
10-221-01285,240871.296875
10-221-01286,290829.25
10-221-01287,397196.625
10-221-01288,244045.9140625
10-221-01289,155456.1484375
10-221-01290,177494.40625
10-221-01291,197853.3359375
10-221-01292,220790.953125
10-221-01293,149429.828125
10-221-01294,245530.25
10-221-01295,295327.734375
10-221-01296,183114.671875
10-221-01297,260186.125
10-221-01298,229223.671875
10-221-01299,482130.21875
10-221-01300,255516.109375
10-221-01301,338331.9375
10-221-01302,524859.71875
10-221-01303,220842.3125
10-222-01304,117123.40234375
10-222-01305,198414.5
10-222-01306,170680.4375
10-222-01307,169160.796875
10-222-01308,182040.9609375
10-222-01309,59582.2734375
10-222-01310,281418.59375
10-222-01311,325542.25
10-222-01312,332484.6875
10-222-01313,85234.390625
10-222-01314,737534.0625
10-222-01315,175399.75
10-222-01316,162576.3359375
10-222-01317,147740.8671875
10-222-01318,291327.171875
10-222-01319,212774.53125
10-222-01320,242530.2890625
10-222-01321,25008.466796875
10-223-01322,375388.734375
10-223-01323,443298.8125
10-223-01324,117654.45703125
10-223-01325,168746.1953125
10-223-01326,284745.421875
10-223-01327,429001.0
10-223-01328,291648.765625
10-224-01329,111112.0
10-224-01330,173998.984375
10-224-01331,151323.0703125
10-224-01332,186818.2421875
10-224-01333,120731.6328125
10-224-01334,106940.44140625
10-224-01335,384992.984375
10-224-01336,470353.375
10-224-01337,25153.8515625
10-224-01338,124086.13671875
10-224-01339,141863.75
10-224-01340,267789.6328125
10-224-01341,236430.8203125
10-224-01342,587312.84375
10-224-01343,214359.1796875
10-224-01344,275301.2890625
10-225-01345,251178.3203125
10-225-01346,309834.390625
10-225-01347,326123.375
10-225-01348,418783.890625
10-225-01349,192911.9453125
10-225-01350,268319.46875
10-225-01351,225242.40625
10-225-01352,217467.546875
10-225-01353,190235.6875
10-225-01354,229734.0625
10-225-01355,217068.8984375
10-226-01356,392976.6875
10-226-01357,135203.1953125
10-226-01358,287437.453125
10-226-01359,221011.984375
10-226-01360,238384.25
