object_id,dtname,sdtname,ac_no,st_length(shape),st_area(shape),sub_district_code,sdtcode,urban_hhd,urban_electricity,urban_tele,urban_hhd_pipe,urban_no_sanitation,rural_hhd,total_hhd,avg_electricity,avg_tele,sd_piped_hhds_pct,sd_nosanitation_hhds_pct,timeperiod
10-203-01013,Pashchim Champaran,Sidhaw,,195582.3602130639,1085337194.6715722,1013,1013.0,0.0,0.0,0.0,0.0,0.0,101715,101715.0,10.85612741483557,2.0,60.75800029494175,14.281079486801357,
10-203-01014,Pashchim Champaran,Ramnagar,,230865.78384139363,866139404.2451236,1014,1014.0,8216.799479166666,164335.9895833333,24650.3984375,1539.0065424479164,517.6583671875,59126,67342.79947916667,11.593637265181815,2.0,51.7664944315726,13.375829987546226,
10-203-01015,Pashchim Champaran,Gaunaha,,136504.94021895694,605322845.3823951,1015,1015.0,0.0,0.0,0.0,0.0,0.0,55105,55105.0,9.754387079212412,2.0,60.52808275111151,14.209236911351056,
10-203-01016,Pashchim Champaran,Mainatanr,,115419.13930249632,312998546.4010918,1016,1016.0,0.0,0.0,0.0,0.0,0.0,37747,37747.0,10.842027180968024,2.0,43.69618777651204,12.35594881712454,
10-203-01017,Pashchim Champaran,Narkatiaganj,,149144.20649331805,441857686.2127825,1017,1017.0,0.0,0.0,0.0,0.0,0.0,81204,81204.0,9.608325944534752,2.0,36.11767893207231,20.45465740603911,
10-203-01018,Pashchim Champaran,Lauriya,,120853.32018665274,255440417.54612216,1018,1018.0,0.0,0.0,0.0,0.0,0.0,57638,57638.0,10.2728408341719,2.0,64.34296818071411,7.94614663936986,
10-203-01019,Pashchim Champaran,Bagaha,,135587.24079810514,491292931.53180623,1019,1019.0,0.0,0.0,0.0,0.0,0.0,101298,101298.0,10.054867815751544,2.0,26.863314181918696,14.713024936326482,
,,,,,,1020,,0.0,0.0,0.0,0.0,0.0,8665,8665.0,11.41142527409117,2.0,81.52336987882285,9.936526255049047,
10-203-01021,Pashchim Champaran,Madhubani,,144670.82201821523,386116138.1353823,1021,1021.0,0.0,0.0,0.0,0.0,0.0,35560,35560.0,11.078740157480317,2.0,62.53093363329584,4.710348706411699,
10-203-01022,Pashchim Champaran,Bhitaha,,72626.86760213553,166969906.7472905,1022,1022.0,0.0,0.0,0.0,0.0,0.0,21344,21344.0,11.28106259370315,2.0,18.47826086956522,6.306221889055473,
10-203-01023,Pashchim Champaran,Thakrahan,,79847.09402015881,199004696.79409248,1023,1023.0,0.0,0.0,0.0,0.0,0.0,17380,17380.0,10.225546605293442,2.0,47.24971231300345,7.14614499424626,
10-203-01024,Pashchim Champaran,Jogapatti,,88530.23644360513,258722436.3759333,1024,1024.0,0.0,0.0,0.0,0.0,0.0,54653,54653.0,9.612903225806452,3.0,61.24457943754231,5.721552339304338,
10-203-01025,Pashchim Champaran,Chanpatia,,113543.7602983494,310017349.3478072,1025,1025.0,4793.290364583333,95865.80729166666,14379.87109375,897.7832852864583,301.97729296875,106195,110988.29036458331,9.221025064264298,2.0,32.138330240168095,6.006018536795015,
10-203-01026,Pashchim Champaran,Sikta,,93443.22825707054,255004178.86147365,1026,1026.0,0.0,0.0,0.0,0.0,0.0,60381,60381.0,9.594475083221544,3.0,35.01929414882165,11.884533214090526,
10-203-01027,Pashchim Champaran,Majhaulia,,123374.4030721297,371511179.15939575,1027,1027.0,0.0,0.0,0.0,0.0,0.0,75168,75168.0,11.173291826309068,2.0,70.49010217113666,20.443539804171987,
10-203-01028,Pashchim Champaran,Bettiah,,53968.26030594324,83182055.35378212,1028,1028.0,5166.391059027777,103327.82118055556,15499.173177083332,967.6650453559026,325.48263671875,51246,56412.39105902778,12.732660461581478,2.0,69.59050008051986,1.902919937563892,
10-203-01029,Pashchim Champaran,Bairia,,105039.82861382668,288505226.87341565,1029,1029.0,2371.460503472222,47429.210069444445,7114.381510416666,444.1745523003472,149.40201171875,53971,56342.46050347222,11.522592451024313,2.0,59.482980070128406,13.89432044991416,
10-203-01030,Pashchim Champaran,Nautan,,122656.63983711717,245738630.13884,1030,1030.0,0.0,0.0,0.0,0.0,0.0,71629,71629.0,11.398511775956663,2.0,40.82145499727764,5.083136718368259,
10-204-01031,Purbi Champaran,Raxaul,,98709.78801801558,166685360.13968688,1031,1031.0,0.0,0.0,0.0,0.0,0.0,41756,41756.0,10.913305872209982,2.0,50.94118210556567,8.86579174250407,
10-204-01032,Purbi Champaran,Adapur,,94532.37688292324,199608924.7111849,1032,1032.0,0.0,0.0,0.0,0.0,0.0,52532,52532.0,11.34923475215107,2.0,53.77864920429453,19.11787101195462,
10-204-01033,Purbi Champaran,Ramgarhwa,,90718.26831189608,213035907.5226096,1033,1033.0,0.0,0.0,0.0,0.0,0.0,40742,40742.0,11.480879681900742,2.0,85.25845564773452,2.0740268028079134,
10-204-01034,Purbi Champaran,Sugauli,,84892.41923436844,209336830.19001696,1034,1034.0,33097.632080078125,661952.6416015625,99292.89624023438,6199.186488598632,2085.150821044922,51287,84384.63208007812,14.101982935379777,2.0,42.35390450560052,9.839648069053045,
