object_id,rail_length,rail_count,timeperiod
10-203-01013,82642.14224660811,48.0,
10-203-01014,80025.32728708853,6.0,
10-203-01015,91852.26002346628,4.0,
10-203-01016,19144.925590328432,8.0,
10-203-01017,238971.9523616013,42.0,
10-203-01018,43221.741286374505,7.0,
10-203-01019,101915.26661227472,7.0,
10-203-01021,0.0,0.0,
10-203-01022,0.0,0.0,
10-203-01023,0.0,0.0,
10-203-01024,0.0,0.0,
10-203-01025,102849.02277584064,7.0,
10-203-01026,94829.0444732087,63.0,
10-203-01027,120130.70684058282,9.0,
10-203-01028,58977.29233511028,25.0,
10-203-01029,0.0,0.0,
10-203-01030,0.0,0.0,
10-204-01031,101133.1646200105,90.0,
10-204-01032,85036.83309717834,35.0,
10-204-01033,83766.39872842039,126.0,
10-204-01034,122773.11213009086,98.0,
10-204-01035,84606.64148432389,14.0,
10-204-01036,18424.608805820382,15.0,
10-204-01037,51999.54765049938,5.0,
10-204-01038,31901.59032498784,4.0,
10-204-01039,49147.14740553814,18.0,
10-204-01040,0.0,0.0,
10-204-01041,71277.51697759084,18.0,
10-204-01042,0.0,0.0,
10-204-01043,0.0,0.0,
10-204-01044,0.0,0.0,
10-204-01045,0.0,0.0,
10-204-01046,0.0,0.0,
10-204-01047,0.0,0.0,
10-204-01048,5034.9773912489045,7.0,
10-204-01049,0.0,0.0,
10-204-01050,24710.060076796828,5.0,
10-204-01051,264292.3521844689,11.0,
10-204-01052,0.0,0.0,
10-204-01053,0.0,0.0,
10-204-01054,0.0,0.0,
10-204-01055,0.0,0.0,
10-204-01056,0.0,0.0,
10-204-01057,64651.01294956301,8.0,
10-205-01058,0.0,0.0,
10-205-01059,0.0,0.0,
10-205-01060,0.0,0.0,
10-205-01061,0.0,0.0,
10-205-01062,0.0,0.0,
10-206-01063,55113.708128006925,55.0,
10-206-01064,48286.73402443774,30.0,
10-206-01065,2741.9292151535315,5.0,
10-206-01066,0.0,0.0,
10-206-01067,0.0,0.0,
10-206-01068,0.0,0.0,
10-206-01069,0.0,0.0,
10-206-01070,120048.3788670798,40.0,
10-206-01071,0.0,0.0,
10-206-01072,0.0,0.0,
10-206-01073,123012.67481262224,81.0,
10-206-01074,148868.78946473726,35.0,
10-206-01075,70080.16367084255,9.0,
10-206-01076,0.0,0.0,
10-206-01077,86637.55263801839,8.0,
10-206-01078,0.0,0.0,
10-206-01079,0.0,0.0,
10-207-01080,0.0,0.0,
10-207-01081,0.0,0.0,
10-207-01082,0.0,0.0,
10-207-01083,48894.6103551221,5.0,
10-207-01084,0.0,0.0,
10-207-01085,50298.62932946898,5.0,
10-207-01086,0.0,0.0,
10-207-01087,0.0,0.0,
10-207-01088,90903.92468032191,8.0,
10-207-01089,61109.28825201618,7.0,
10-207-01090,0.0,0.0,
10-207-01091,0.0,0.0,
10-207-01092,33992.67965193029,6.0,
10-207-01093,33309.13826540664,8.0,
10-207-01094,130018.63342758996,42.0,
10-207-01095,115750.30496268065,8.0,
10-207-01096,66290.51145117411,5.0,
10-207-01097,55903.115894006485,9.0,
10-207-01098,113485.57827500538,8.0,
10-207-01099,84131.35142558678,10.0,
10-207-01100,0.0,0.0,
10-208-01101,88665.81803632173,7.0,
10-208-01102,0.0,0.0,
10-208-01103,96451.92486186873,161.0,
10-208-01104,30787.05310155228,12.0,
10-208-01105,65294.57619391995,7.0,
10-208-01106,145458.26874230645,72.0,
10-208-01107,114256.2913798057,12.0,
10-208-01108,21293.95794225624,6.0,
10-208-01109,143459.77144765636,9.0,
10-208-01110,0.0,0.0,
10-208-01111,0.0,0.0,
10-209-01112,270632.0822139735,455.0,
10-209-01113,184144.84216498383,12.0,
10-209-01114,0.0,0.0,
10-209-01115,24703.795285393604,8.0,
10-209-01116,205011.3528248672,9.0,
10-209-01117,0.0,0.0,
10-209-01118,0.0,0.0,
10-209-01119,0.0,0.0,
10-209-01120,2580.9684386100303,7.0,
10-210-01121,0.0,0.0,
10-210-01122,0.0,0.0,
10-210-01123,94100.7552288456,10.0,
10-210-01124,78626.31575703842,18.0,
10-210-01125,0.0,0.0,
10-210-01126,0.0,0.0,
10-210-01127,35701.5019209831,30.0,
10-211-01128,248137.6051734551,24.0,
10-211-01129,149024.27545477822,7.0,
