class,age,male,female
0,0 to 1,6408.87,5722.82
1,1 to 5,25096.79,22371.43
10,10 to 15,34215.72,31075.04
15,15 to 20,28512.77,23974.56
20,20 to 25,21681.65,18332.05
25,25 to 30,19588.95,19420.86
30,30 to 35,19208.94,20146.43
35,35 to 40,17299.05,17524.28
40,40 to 45,14748.59,14114.53
45,45 to 50,11980.79,12601.98
5,5 to 10,35565.13,31817.02
50,50 to 55,10962,10536.23
55,55 to 60,9104.17,10989.76
60,60 to 65,10089.31,9784.35
65,65 to 70,7843.67,7396.18
70,70 to 75,5150.63,4421.45
75,75 to 80,2758.15,2618.49
80,80 and over,2326.28,2471.67
