class,age,male,female
0,0 to 1,2204.98,2010.88
1,1 to 5,8634.59,7860.86
10,10 to 15,11226.93,10062.46
15,15 to 20,8525.65,7406.52
20,20 to 25,7315.95,6515.7
25,25 to 30,7316.15,6805.74
30,30 to 35,7262.74,6854.68
35,35 to 40,6316.57,5661.33
40,40 to 45,5198.09,4579.16
45,45 to 50,4206.33,4002.78
5,5 to 10,11948.06,10833.84
50,50 to 55,3723.85,3121.28
55,55 to 60,2961.44,3257.7
60,60 to 65,3127.59,2710.38
65,65 to 70,2308.95,2106.93
70,70 to 75,1519.81,1188.63
75,75 to 80,816.36,750.84
80,80 and over,773.9,738.83
