class,age,male,female
0,0 to 1,8898.06,8257.76
1,1 to 5,34844.34,32280.89
10,10 to 15,39768.88,34963.41
15,15 to 20,28976.85,22082.49
20,20 to 25,23743.03,22116.02
25,25 to 30,24507.07,22992.84
30,30 to 35,23672.59,22864.71
35,35 to 40,21819.59,19274.47
40,40 to 45,17519.42,15839.45
45,45 to 50,14867.05,13526.46
5,5 to 10,45504.91,41551.87
50,50 to 55,12494.16,11290.03
55,55 to 60,10184.61,10184.48
60,60 to 65,9321.36,8296.88
65,65 to 70,6971.7,5723.56
70,70 to 75,3620.56,2819.3
75,75 to 80,1780.18,1476.39
80,80 and over,1546.35,1398.23
