class,age,male,female
0,0 to 1,2417.04,2235.33
1,1 to 5,9462.49,8734.58
10,10 to 15,11410.67,9884.15
15,15 to 20,8337.06,6238.26
20,20 to 25,6893.87,5923.26
25,25 to 30,6940.88,6682.84
30,30 to 35,7318.11,6970.43
35,35 to 40,6573.88,5858.01
40,40 to 45,5369.46,4573.59
45,45 to 50,4315.01,4102.31
5,5 to 10,13198.44,11942.9
50,50 to 55,3904.35,3256.49
55,55 to 60,3051.38,3335.58
60,60 to 65,3154.33,2773.5
65,65 to 70,2269.29,1924.47
70,70 to 75,1253.54,974.55
75,75 to 80,534.87,492.27
80,80 and over,441.46,442.22
