class,age,male,female
0,0 to 1,1222.08,1110.37
1,1 to 5,4785.59,4340.6
10,10 to 15,5692.67,4786.53
15,15 to 20,4189.66,3024.34
20,20 to 25,3505.95,3008.12
25,25 to 30,3415.53,3127.11
30,30 to 35,3428.52,3216.93
35,35 to 40,3088.84,2719.04
40,40 to 45,2524.26,2151.56
45,45 to 50,2016.3,1892.87
5,5 to 10,6350.2,5486.26
50,50 to 55,1796.23,1566.95
55,55 to 60,1515.25,1702.31
60,60 to 65,1722.25,1648.71
65,65 to 70,1425.31,1165.7
70,70 to 75,755.56,580.88
75,75 to 80,352.93,334.93
80,80 and over,290.64,296.77
