class,age,male,female
0,0 to 1,1228.75,1099.96
1,1 to 5,4811.74,4299.9
10,10 to 15,6602.96,5675.44
15,15 to 20,5525.24,4492.02
20,20 to 25,4680.28,3832.76
25,25 to 30,4374.36,3999.82
30,30 to 35,4249.62,4061.93
35,35 to 40,3699.45,3431.05
40,40 to 45,3128.18,2840.51
45,45 to 50,2576.63,2513.47
5,5 to 10,7005.08,6093.96
50,50 to 55,2326.62,2099.58
55,55 to 60,1924.03,2063
60,60 to 65,1907.64,1687.66
65,65 to 70,1390.16,1264.78
70,70 to 75,938.21,772.3
75,75 to 80,532.62,468.01
80,80 and over,494.78,472.41
