class,age,male,female
0,0 to 1,1338.06,1209.76
1,1 to 5,5237.54,4725.93
10,10 to 15,6233.29,5273.26
15,15 to 20,4556.16,3215.99
20,20 to 25,3727.92,3311.12
25,25 to 30,3780.16,3665.92
30,30 to 35,3851.57,3719.34
35,35 to 40,3427.54,3113.38
40,40 to 45,2770.11,2441.26
45,45 to 50,2249.57,2195.3
5,5 to 10,7168.02,6365.93
50,50 to 55,2022.56,1787.45
55,55 to 60,1671.52,1867.93
60,60 to 65,1776,1493.35
65,65 to 70,1172.56,997.9
70,70 to 75,683.35,525.61
75,75 to 80,315.02,267.63
80,80 and over,262.28,259.72
