class,age,male,female
0,0 to 1,1626.79,1501.05
1,1 to 5,6370.43,5867.86
10,10 to 15,8780.36,8182.65
15,15 to 20,6819.76,6571.55
20,20 to 25,5045.34,4882.28
25,25 to 30,4560.49,5182.14
30,30 to 35,4509.24,5370.2
35,35 to 40,4139.63,4673.25
40,40 to 45,3537.06,3785.15
45,45 to 50,2974.42,3387.62
5,5 to 10,9234.52,8421.15
50,50 to 55,2816.12,2831.35
55,55 to 60,2404.38,2941.04
60,60 to 65,2629.76,2445.21
65,65 to 70,1799.03,1723.28
70,70 to 75,1175.51,1052.66
75,75 to 80,607.72,605.72
80,80 and over,545.18,586.43
