class,age,male,female
0,0 to 1,1458.25,1330.27
1,1 to 5,5710.43,5200.24
10,10 to 15,7346.73,6361.51
15,15 to 20,5646.25,4625.72
20,20 to 25,4449.78,3962.95
25,25 to 30,4458.02,4134.37
30,30 to 35,4371.57,4191.87
35,35 to 40,4010.08,3577.71
40,40 to 45,3288.64,2965.76
45,45 to 50,2776.81,2637.18
5,5 to 10,8002.33,7171.56
50,50 to 55,2449.07,2129.76
55,55 to 60,2071.75,2261.1
60,60 to 65,2062.5,1798.93
65,65 to 70,1485.69,1381.09
70,70 to 75,979.61,824.42
75,75 to 80,536.42,542.59
80,80 and over,511.58,536.18
