class,age,male,female
0,0 to 1,1973.24,1735.52
1,1 to 5,7727.11,6784.45
10,10 to 15,10154.77,8687.04
15,15 to 20,8922.2,7289.63
20,20 to 25,7891.88,6669.64
25,25 to 30,7542.41,6852.79
30,30 to 35,7535.46,6788.6
35,35 to 40,6394.22,5715.73
40,40 to 45,5417.34,4748.79
45,45 to 50,4472.13,4191.24
5,5 to 10,10509.55,9119.33
50,50 to 55,3970.8,3470.66
55,55 to 60,3317.8,3242.29
60,60 to 65,3008.02,2682.95
65,65 to 70,2179.04,1941.21
70,70 to 75,1379.39,1146.01
75,75 to 80,793.21,718.34
80,80 and over,709.01,748.2
