class,age,male,female
0,0 to 1,1370.11,1233.99
1,1 to 5,5365.27,4823.85
10,10 to 15,7247.06,6398.66
15,15 to 20,5672.42,4708.95
20,20 to 25,4941.76,4205.59
25,25 to 30,4808.97,4427.24
30,30 to 35,4738.27,4488.83
35,35 to 40,4153.16,3748.93
40,40 to 45,3468.85,3130.58
45,45 to 50,2843.3,2671.98
5,5 to 10,7633.09,6792.04
50,50 to 55,2467.47,2211.73
55,55 to 60,2052.78,2190.78
60,60 to 65,2041.87,1837.65
65,65 to 70,1501.58,1379.61
70,70 to 75,971.79,805.56
75,75 to 80,501.36,480.94
80,80 and over,462.59,460.85
