class,age,male,female
0,0 to 1,787.53,728.71
1,1 to 5,3083.91,2848.66
10,10 to 15,3533.87,3152.86
15,15 to 20,2712.22,2092.59
20,20 to 25,2341.68,2036.06
25,25 to 30,2230.25,2028.91
30,30 to 35,2095.68,1960.74
35,35 to 40,1897.71,1702.08
40,40 to 45,1571.81,1414.9
45,45 to 50,1324.63,1229.76
5,5 to 10,3908.36,3597.44
50,50 to 55,1153.07,1034.12
55,55 to 60,942.95,883.47
60,60 to 65,784.92,721.24
65,65 to 70,564.81,501.16
70,70 to 75,314.1,283.57
75,75 to 80,155.58,152.05
80,80 and over,144.74,148.4
