class,age,male,female
0,0 to 1,1710.37,1558.97
1,1 to 5,6697.71,6094.28
10,10 to 15,9084.09,8040.39
15,15 to 20,6794.5,6262.94
20,20 to 25,5998.34,5474.52
25,25 to 30,5760.95,5443.88
30,30 to 35,5614.25,5270.42
35,35 to 40,4754.15,4451.38
40,40 to 45,4118.77,3740.06
45,45 to 50,3417.9,3302.41
5,5 to 10,9963.53,8985.11
50,50 to 55,3032.22,2625.38
55,55 to 60,2443.62,2630.1
60,60 to 65,2375.92,2043.27
65,65 to 70,1634.41,1580.2
70,70 to 75,1123.91,909.92
75,75 to 80,563.18,550.45
80,80 and over,544.2,548.57
