class,age,male,female
0,0 to 1,3699.71,3402.1
1,1 to 5,14487.88,13299.36
10,10 to 15,16531.86,14499.46
15,15 to 20,12430.01,9908.68
20,20 to 25,10515.97,9588.53
25,25 to 30,10174.58,9504.7
30,30 to 35,9864.36,9329.7
35,35 to 40,8904.96,7937.56
40,40 to 45,7321.45,6651.66
45,45 to 50,6183.9,5690.74
5,5 to 10,18436.17,16888.19
50,50 to 55,5305.11,4775.75
55,55 to 60,4397.07,4259.31
60,60 to 65,3901.92,3475.54
65,65 to 70,2833.76,2304.38
70,70 to 75,1441.08,1151.48
75,75 to 80,682.29,613.22
80,80 and over,677.62,667.32
