class,age,male,female
0,0 to 1,2165,1938.11
1,1 to 5,8478.01,7576.37
10,10 to 15,11633.95,9999.65
15,15 to 20,9734.77,7914.51
20,20 to 25,8245.51,6752.77
25,25 to 30,7706.69,7047.14
30,30 to 35,7487.03,7156.54
35,35 to 40,6517.9,6045.16
40,40 to 45,5511.51,5004.67
45,45 to 50,4539.62,4428.39
5,5 to 10,12342.37,10737.16
50,50 to 55,4099.29,3699.22
55,55 to 60,3389.99,3635.08
60,60 to 65,3361.4,2973.76
65,65 to 70,2449.59,2228.61
70,70 to 75,1653.16,1360.78
75,75 to 80,938.49,824.67
80,80 and over,871.74,832.37
