class,age,male,female
0,0 to 1,3258.99,2866.73
1,1 to 5,12762.04,11206.5
10,10 to 15,16768.03,14345.18
15,15 to 20,14723.84,12031.06
20,20 to 25,13023.35,11008.76
25,25 to 30,12448.02,11311.23
30,30 to 35,12437.01,11205.93
35,35 to 40,10553.52,9434.32
40,40 to 45,8941.44,7838.07
45,45 to 50,7380.53,6917.36
5,5 to 10,17358.11,15063.7
50,50 to 55,6553.12,5728.06
55,55 to 60,5475.43,5352.79
60,60 to 65,4966.26,4431.02
65,65 to 70,3599.29,3206.78
70,70 to 75,2277.93,1892.62
75,75 to 80,1309.49,1185.98
80,80 and over,1169.93,1234.64
