class,age,male,female
0,0 to 1,3349.23,3023.1
1,1 to 5,13115.43,11817.79
10,10 to 15,15532.64,13071.33
15,15 to 20,11276.28,7834.95
20,20 to 25,9241.3,8086.56
25,25 to 30,9391.84,9023.13
30,30 to 35,9618.48,9191.46
35,35 to 40,8520.15,7688.16
40,40 to 45,6874.58,6018.93
45,45 to 50,5550.21,5419.51
5,5 to 10,17918.74,15883.51
50,50 to 55,5012.97,4416.58
55,55 to 60,4116.87,4638.65
60,60 to 65,4423.7,3697.9
65,65 to 70,2893.97,2453.17
70,70 to 75,1680.39,1281.18
75,75 to 80,773.72,656.95
80,80 and over,649.89,642.18
