class,age,male,female
0,0 to 1,1588.01,1466.11
1,1 to 5,6218.56,5731.27
10,10 to 15,8553.07,7974.22
15,15 to 20,6610.72,6355.36
20,20 to 25,4895.18,4724.06
25,25 to 30,4432.15,5034.04
30,30 to 35,4388.41,5224.99
35,35 to 40,4026.67,4543.64
40,40 to 45,3441.54,3676.59
45,45 to 50,2890.56,3289.87
5,5 to 10,9000.31,8213.6
50,50 to 55,2734.42,2746.06
55,55 to 60,2331.53,2861.99
60,60 to 65,2561.79,2381.47
65,65 to 70,1748.79,1673.3
70,70 to 75,1138.93,1019.85
75,75 to 80,586.76,583.93
80,80 and over,523.93,563.76
