class,age,male,female
0,0 to 1,2329.63,2098.01
1,1 to 5,9122.7,8201.47
10,10 to 15,12324.91,10878.46
15,15 to 20,9655.42,8013.21
20,20 to 25,8408.71,7152.48
25,25 to 30,8178.48,7528.62
30,30 to 35,8056.81,7633.51
35,35 to 40,7061.26,6376.15
40,40 to 45,5898.71,5323.9
45,45 to 50,4835.23,4546.07
5,5 to 10,12982.53,11548.75
50,50 to 55,4198.25,3763.47
55,55 to 60,3492.38,3727.38
60,60 to 65,3473.68,3125.59
65,65 to 70,2554.24,2346.46
70,70 to 75,1653.94,1370.9
75,75 to 80,854.44,818.6
80,80 and over,788.43,784.97
