class,age,male,female
0,0 to 1,2466.95,2230.57
1,1 to 5,9657.83,8715.88
10,10 to 15,12360.25,10878.96
15,15 to 20,9279.32,7254.43
20,20 to 25,7938.25,7011.92
25,25 to 30,7699.73,7390.48
30,30 to 35,7739.45,7524.38
35,35 to 40,6934.57,6326.23
40,40 to 45,5642.01,5185.78
45,45 to 50,4805.63,4566.01
5,5 to 10,13303.52,12025.12
50,50 to 55,4128.89,3915.97
55,55 to 60,3617.8,3798.15
60,60 to 65,3435.14,3314.93
65,65 to 70,2607.39,2306.89
70,70 to 75,1377.71,1273.16
75,75 to 80,762.07,741.5
80,80 and over,610.55,708.93
