class,age,male,female
0,0 to 1,1770.94,1576.74
1,1 to 5,6934.9,6163.74
10,10 to 15,8878.21,7624.34
15,15 to 20,6754.73,4784.25
20,20 to 25,5996.39,5158.63
25,25 to 30,5751.33,5251.08
30,30 to 35,5612.6,5076.67
35,35 to 40,4777,4118.22
40,40 to 45,3772.74,3268.78
45,45 to 50,3014.1,2814.56
5,5 to 10,9285.94,8189.47
50,50 to 55,2604.39,2356.79
55,55 to 60,2188.25,2344.95
60,60 to 65,2225.24,2114.03
65,65 to 70,1643.91,1437.8
70,70 to 75,927.69,788.16
75,75 to 80,467.07,425.31
80,80 and over,403.73,451.31
