class,age,male,female
0,0 to 1,3177.06,2895.88
1,1 to 5,12441.2,11320.44
10,10 to 15,16837.75,14893.28
15,15 to 20,12589.97,11581.96
20,20 to 25,11115.33,10143.72
25,25 to 30,10679.89,10093.62
30,30 to 35,10410.44,9773.4
35,35 to 40,8820.91,8253.25
40,40 to 45,7635.44,6928.33
45,45 to 50,6332.51,6117.97
5,5 to 10,18468.45,16655.12
50,50 to 55,5618.9,4866.08
55,55 to 60,4529.78,4877.99
60,60 to 65,4411.22,3799.16
65,65 to 70,3037.13,2931.77
70,70 to 75,2083.27,1686.7
75,75 to 80,1043.53,1018.55
80,80 and over,1005.47,1014.58
