class,age,male,female
0,0 to 1,1329.37,1233.25
1,1 to 5,5205.76,4820.98
10,10 to 15,6661.12,5904.98
15,15 to 20,5066.45,4612.36
20,20 to 25,4591.52,4151.64
25,25 to 30,4461.91,4179.88
30,30 to 35,4292.08,4007.91
35,35 to 40,3644.16,3290.99
40,40 to 45,3008.44,2685.51
45,45 to 50,2455.18,2324.6
5,5 to 10,7179.59,6561.03
50,50 to 55,2130.42,1859.16
55,55 to 60,1734.87,1870.09
60,60 to 65,1697.43,1490.17
65,65 to 70,1210.17,1109.21
70,70 to 75,768.85,634.17
75,75 to 80,405.96,402.7
80,80 and over,424.75,437.57
