class,age,male,female
0,0 to 1,3639.31,3308.68
1,1 to 5,14251.37,12934.16
10,10 to 15,16925.92,14250.45
15,15 to 20,12480.29,9006.12
20,20 to 25,10420.49,8926.62
25,25 to 30,10165.26,9295.77
30,30 to 35,10189.13,9568.08
35,35 to 40,9219.56,8108.71
40,40 to 45,7518.03,6378.58
45,45 to 50,5993.32,5617.94
5,5 to 10,18903.65,16297.37
50,50 to 55,5336.7,4640.56
55,55 to 60,4510.27,5092.49
60,60 to 65,5187.78,4988.92
65,65 to 70,4351.78,3547.28
70,70 to 75,2302.95,1754.49
75,75 to 80,1073.04,1021.57
80,80 and over,884.19,896.8
