class,age,male,female
0,0 to 1,3076.44,2772.49
1,1 to 5,12047.19,10838.1
10,10 to 15,14328.91,12085.01
15,15 to 20,10518.29,7342.77
20,20 to 25,8651.6,7520.63
25,25 to 30,8723.23,8357.99
30,30 to 35,8919.85,8511.77
35,35 to 40,7899.06,7125.46
40,40 to 45,6384,5596.26
45,45 to 50,5160.62,5029.08
5,5 to 10,16405.68,14535.77
50,50 to 55,4651.73,4110.62
55,55 to 60,3835.98,4313.63
60,60 to 65,4115.96,3479.15
65,65 to 70,2743.67,2325.33
70,70 to 75,1585.55,1218
75,75 to 80,737.3,631.88
80,80 and over,622.14,621.25
