class,age,male,female
0,0 to 1,3601.27,3281.05
1,1 to 5,14102.37,12826.16
10,10 to 15,17012.73,14468.04
15,15 to 20,13290.77,9607.42
20,20 to 25,11603.18,10016.05
25,25 to 30,11535.47,10811.75
30,30 to 35,11464.72,10560.86
35,35 to 40,10151.16,9046.19
40,40 to 45,8453.85,7223.12
45,45 to 50,6796.06,6362.8
5,5 to 10,18593.46,16874.49
50,50 to 55,6008.2,5273.11
55,55 to 60,4821.21,5234.58
60,60 to 65,4755.83,4509.67
65,65 to 70,3715.12,3441.55
70,70 to 75,2247.11,1927.88
75,75 to 80,1128.59,1109.9
80,80 and over,1054.84,1098.43
