class,age,male,female
0,0 to 1,1343.1,1224.35
1,1 to 5,5259.52,4786.16
10,10 to 15,7131.09,6311.83
15,15 to 20,5334.24,4916.59
20,20 to 25,4709.9,4298.37
25,25 to 30,4523.81,4274.62
30,30 to 35,4408.28,4138.18
35,35 to 40,3732.99,3494.53
40,40 to 45,3233.2,2935.64
45,45 to 50,2682.78,2591.85
5,5 to 10,7820.72,7053.23
50,50 to 55,2379.77,2060.55
55,55 to 60,1917.92,2064.3
60,60 to 65,1864.84,1603.93
65,65 to 70,1283.09,1240.17
70,70 to 75,881.95,714.1
75,75 to 80,442.05,432.1
80,80 and over,427.36,430.84
