class,age,male,female
0,0 to 1,4496.2,3976.93
1,1 to 5,17606.87,15546.45
10,10 to 15,21990.12,18998.59
15,15 to 20,18107.83,13217.93
20,20 to 25,15427.24,12574.7
25,25 to 30,14392.86,13405.64
30,30 to 35,14481.89,13615.24
35,35 to 40,12784.85,11494.45
40,40 to 45,10510.67,9328.96
45,45 to 50,8604.52,8216.77
5,5 to 10,23059.78,20319.14
50,50 to 55,7597.95,6922.16
55,55 to 60,6531.51,7202.4
60,60 to 65,6908.04,6487.7
65,65 to 70,5465.04,4625.57
70,70 to 75,3034.33,2482.2
75,75 to 80,1532.02,1409.12
80,80 and over,1339.7,1444.08
