class,age,male,female
0,0 to 1,4963.82,4579.16
1,1 to 5,19438.08,17900.68
10,10 to 15,23374.14,20178.7
15,15 to 20,17026.88,12653.21
20,20 to 25,14091.12,12047.49
25,25 to 30,14221.27,13628.35
30,30 to 35,15007.25,14223.97
35,35 to 40,13461.19,11956.07
40,40 to 45,10971.5,9321.81
45,45 to 50,8800.96,8370.82
5,5 to 10,27087.71,24456.16
50,50 to 55,7968.04,6651.95
55,55 to 60,6229.81,6841.07
60,60 to 65,6477.42,5667.94
65,65 to 70,4614.59,3907.72
70,70 to 75,2550,1976.36
75,75 to 80,1092.45,1001.42
80,80 and over,906.61,906.12
