object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),max,mean,count,sum
10-206-01064,BIHAR,Sitamarhi,Suppi,0.0,0.0,,221,10,1064,,71084.15120823232,92250451.53846286,0.22068559064865112,0.21708800881890694,68,14.761984599685672
10-234-01463,BIHAR,Rohtas,Nasriganj,0.0,0.0,,215,10,1463,,90034.07903274363,167356919.18355417,0.072827933883667,0.06109490940801559,124,7.575768766593933
10-234-01464,BIHAR,Rohtas,Rajpur,0.0,0.0,,215,10,1464,,68660.48684625747,85633596.4997788,0.072827933883667,0.072827933883667,66,4.806643636322022
10-234-01465,BIHAR,Rohtas,Sanjhauli,0.0,0.0,,215,10,1465,,56591.722358052,83833486.39015438,0.072827933883667,0.0652403617301295,62,4.0449024272680285
10-203-01023,BIHAR,Pashchim Champaran,Thakrahan,0.0,0.0,,211,10,1023,,79847.09402015881,199004696.79409248,0.18271561446189882,0.18258505532840205,145,26.4748330226183
10-204-01054,BIHAR,Purbi Champaran,Phenhara,0.0,0.0,,213,10,1054,,44565.43736457999,67645025.94776015,0.20032379398345948,0.20032379398345948,51,10.216513493156434
10-219-01262,BIHAR,Saran,Maker,0.0,0.0,,218,10,1262,,62357.8736467211,96585777.9808088,0.22167117686271667,0.22167117686271667,68,15.073640026664734
10-220-01282,BIHAR,Vaishali,Sahdai Buzurg,0.0,0.0,,224,10,1282,,74546.65030748869,114161677.3631406,0.23276255645751953,0.18229560707103776,83,15.130535386896133
10-229-01388,BIHAR,Nalanda,Tharthari,0.0,0.0,,209,10,1388,,71853.42144919158,77411758.12428828,0.14739875078201295,0.1319938464837415,56,7.391655403089524
10-229-01389,BIHAR,Nalanda,Parbalpur,0.0,0.0,,209,10,1389,,54466.2339431045,76043839.88376136,0.14739875078201295,0.11937163444987514,57,6.804183163642883
10-203-01022,BIHAR,Pashchim Champaran,Bhitaha,0.0,0.0,,211,10,1022,,72626.86760213553,166969906.7472905,0.18271561446189882,0.17676276263025453,122,21.565057040891052
10-203-01013,BIHAR,Pashchim Champaran,Sidhaw,0.0,0.0,,211,10,1013,,195582.3602130639,1085337194.6715722,0.13608110203742982,0.1257758685226229,778,97.85362571060061
10-203-01014,BIHAR,Pashchim Champaran,Ramnagar,0.0,0.0,,211,10,1014,,230865.78384139363,866139404.2451236,0.18166388810873033,0.1328224357811165,625,83.01402236319781
10-203-01015,BIHAR,Pashchim Champaran,Gaunaha,0.0,0.0,,211,10,1015,,136504.94021895694,605322845.3823951,0.12767575070858003,0.1047391185124533,436,45.66625567142964
10-203-01016,BIHAR,Pashchim Champaran,Mainatanr,0.0,0.0,,211,10,1016,,115419.13930249632,312998546.4010918,0.10961673259735108,0.10224900160538299,224,22.90377635960579
10-203-01017,BIHAR,Pashchim Champaran,Narkatiaganj,0.0,0.0,,211,10,1017,,149144.20649331805,441857686.2127825,0.18166388810873033,0.09443906709898876,316,29.842745203280447
10-203-01018,BIHAR,Pashchim Champaran,Lauriya,0.0,0.0,,211,10,1018,,120853.32018665274,255440417.54612216,0.18166388810873033,0.10904324905618293,183,19.954914577281475
10-203-01019,BIHAR,Pashchim Champaran,Bagaha,0.0,0.0,,211,10,1019,,135587.24079810514,491292931.53180623,0.18166388810873033,0.16058276089801105,350,56.20396631430387
10-203-01021,BIHAR,Pashchim Champaran,Madhubani,0.0,0.0,,211,10,1021,,144670.82201821523,386116138.1353823,0.18166388810873033,0.09419507340749177,278,26.18623040728271
10-203-01024,BIHAR,Pashchim Champaran,Jogapatti,0.0,0.0,,211,10,1024,,88530.23644360513,258722436.3759333,0.18271561446189882,0.15832802692658157,186,29.449013008344174
10-203-01029,BIHAR,Pashchim Champaran,Bairia,0.0,0.0,,211,10,1029,,105039.82861382668,288505226.87341565,0.18271561446189882,0.176968414472507,209,36.98639862475396
10-203-01025,BIHAR,Pashchim Champaran,Chanpatia,0.0,0.0,,211,10,1025,,113543.7602983494,310017349.34780717,0.17539143886566164,0.11266900674890389,220,24.787181484758854
10-206-01071,BIHAR,Sitamarhi,Parsauni,0.0,0.0,,221,10,1071,,63729.135625112256,74724139.64418457,0.22598021030426027,0.22411428911729295,55,12.326285901451111
10-203-01026,BIHAR,Pashchim Champaran,Sikta,0.0,0.0,,211,10,1026,,93443.22825707054,255004178.86147365,0.10961673259735108,0.10305386157358014,185,19.064964391112326
