object_id,sum_young_population
10-203-01013,49160.89699999988
10-203-01014,37127.00699999975
10-203-01015,25746.71900000004
10-203-01016,26287.564999999944
10-203-01017,64002.814000000246
10-203-01018,48929.414000000106
10-203-01019,64020.12700000033
10-203-01021,21078.206999999995
10-203-01022,17429.600000000093
10-203-01023,12138.533000000054
10-203-01024,44467.43800000008
10-203-01025,49641.704000000376
10-203-01026,31726.070000000065
10-203-01027,53241.60800000024
10-203-01028,25661.069000000018
10-203-01029,39731.52099999995
10-203-01030,48836.21666666656
10-204-01031,27914.908000000058
10-204-01032,29770.84900000016
10-204-01033,35475.80000000005
10-204-01034,43586.12099999981
10-204-01035,22565.73399999994
10-204-01036,31647.523999999976
10-204-01037,13529.771999999995
10-204-01038,25071.0689999999
10-204-01039,49679.49600000004
10-204-01040,46626.7350000001
10-204-01041,57940.89500000002
10-204-01042,33279.226999999955
10-204-01043,34822.743333333405
10-204-01044,23865.418000000063
10-204-01045,31935.79399999999
10-204-01046,26491.604999999865
10-204-01047,39642.690999999875
10-204-01048,48348.007999999914
10-204-01049,41506.27799999993
10-204-01050,7914.722000000009
10-204-01051,33632.69200000004
10-204-01052,24074.629000000074
10-204-01053,35446.24900000007
10-204-01054,13738.581999999997
10-204-01055,30885.69299999997
10-204-01056,17049.324999999953
10-204-01057,31714.42100000009
10-205-01058,13576.14100000006
10-205-01059,19780.265999999945
10-205-01060,25043.58699999994
10-205-01061,14894.702999999863
10-205-01062,39143.80500000017
10-206-01063,14368.771999999995
10-206-01064,11900.76000000001
10-206-01065,10645.441999999925
10-206-01066,21878.695999999934
10-206-01067,47136.19799999986
10-206-01068,38928.31500000018
10-206-01069,40017.9709999999
10-206-01070,24622.185000000056
10-206-01071,15188.60400000005
10-206-01072,18769.707999999984
10-206-01073,96654.74099999992
10-206-01074,71998.96400000015
10-206-01075,35797.16099999985
10-206-01076,13313.27899999998
10-206-01077,26704.660999999964
10-206-01078,45115.3459999999
10-206-01079,17845.80700000003
10-207-01080,16418.668999999994
10-207-01081,21961.439000000013
10-207-01082,14680.23199999996
10-207-01083,25528.55900000001
10-207-01084,16189.125999999933
10-207-01085,20986.75199999998
10-207-01086,29280.9589999998
10-207-01087,21980.175000000047
10-207-01088,19422.72199999995
10-207-01089,21031.95200000005
10-207-01090,16582.29700000002
10-207-01091,48522.88500000024
10-207-01092,49916.06200000015
10-207-01093,48334.83199999994
10-207-01094,51292.74800000014
10-207-01095,36707.65699999989
10-207-01096,24422.935999999987
10-207-01097,37664.601999999955
10-207-01098,30968.089999999967
10-207-01099,33219.080000000075
10-207-01100,44596.35400000005
10-208-01101,12488.312999999966
10-208-01102,28144.597000000067
10-208-01103,47288.267000000225
10-208-01104,21596.27899999998
10-208-01105,35312.95999999996
10-208-01106,28609.097000000067
