object_id,sum_young_population
10-234-01464,9620.81
10-234-01465,5952.08
10-210-01127,29485.74
10-214-01174,43270.52
10-213-01169,31655.08
10-213-01170,35128.26
10-214-01171,26471.79
10-217-01227,17047.85
10-214-01173,43325.5
10-214-01175,28840.56
10-214-01176,17740.69
10-214-01177,34507.11
10-216-01199,36580.26
10-214-01178,54408.81
10-214-01179,34248.97
10-214-01180,18108.02
10-215-01181,36824.72
10-215-01182,44522.18
10-215-01183,37484.78
10-215-01184,72853.86
10-215-01185,36400.240000000005
10-215-01186,23577.79
10-215-01187,30273.97
10-215-01188,30046.69
10-215-01189,38312.3
10-215-01190,18440.71
10-215-01191,18973.21
10-215-01192,37586.56
10-215-01193,37982.02
10-215-01194,14615.95
10-215-01195,6525.1900000000005
10-215-01196,25594.62
10-213-01168,19104.54
10-215-01197,9406.74
10-216-01212,132502.90000000002
10-216-01211,8861.72
10-212-01142,24578.25
10-212-01143,42034.52
10-212-01144,7784.379999999999
10-212-01145,56475.61
10-212-01146,23881.8
10-212-01147,47491.46
10-212-01148,54941.1
10-221-01290,22478.61
10-212-01149,25575.65
10-212-01150,11784.259999999998
10-212-01151,52535.990000000005
10-212-01152,14395.14
10-212-01155,10763.41
10-212-01153,47418.740000000005
10-212-01154,12535.14
10-212-01156,32036.51
10-212-01157,25922.410000000003
10-213-01158,21313.26
10-213-01160,19524.51
10-213-01159,12039.4
10-216-01210,18314.67
10-213-01161,47986.87
10-213-01162,12693.47
10-213-01163,35943.59
10-213-01164,33929.49
10-221-01293,17620.4
10-213-01165,12990.5
10-214-01172,19370.42
10-213-01166,15573.58
10-213-01167,24802.57
10-215-01198,15866.21
10-216-01200,48998.72
10-216-01201,57831.64
10-218-01240,14228.490000000002
10-218-01242,22426.4
10-218-01241,9783.4
10-219-01248,26464.12
10-218-01243,13676.59
10-219-01249,19187.53
10-218-01244,21634.22
10-219-01250,13463.87
10-218-01245,17239.620000000003
10-219-01251,19357.33
10-218-01246,32182.94
10-219-01256,20278.4
10-218-01247,16481.54
10-219-01259,13343.52
10-219-01252,40380.84
10-219-01253,11053.36
10-219-01254,28399.16
10-219-01255,32929.89
10-219-01257,13762.23
10-219-01258,60652.66
10-219-01260,39938.02
10-219-01261,21798.21
10-219-01263,15131.04
10-219-01266,16925.120000000003
10-219-01264,43632.42
10-219-01265,35905.46000000001
10-220-01269,11889.85
10-219-01267,18327.5
10-220-01268,27374.68
10-218-01239,21399.36
10-218-01238,23883.67
10-218-01237,34320.21
10-218-01236,21913.480000000003
10-216-01202,52752.490000000005
10-216-01203,17665.42
10-216-01204,21121.74
10-216-01205,56152.2
10-216-01206,33373.44
10-216-01207,41046.130000000005
10-216-01208,30470.479999999996
10-216-01209,39357.05
10-216-01213,43168.89
10-216-01214,52970.56
10-217-01215,14029.68
10-217-01216,16137.63
10-217-01217,30305.94
10-217-01218,12974.39
10-211-01141,35164.07
10-217-01219,30484.97
10-217-01221,36920.009999999995
10-217-01222,18354.14
10-217-01223,15297.27
10-217-01224,16997.61
10-218-01232,27300.59
10-217-01225,27300.54
10-217-01226,37830.86
10-217-01228,24530.59
10-218-01229,6838.27
10-218-01230,31412.52
10-218-01235,21902.91
10-218-01231,36925.41
10-218-01233,11595.68
10-218-01234,9510.17
10-217-01220,21475.83
10-234-01463,26420.0
10-211-01140,36600.58
10-211-01138,49359.83
10-204-01036,29223.08
10-204-01037,12639.59
10-204-01039,46221.01
10-204-01048,44500.4
10-204-01040,43061.86
10-204-01041,53943.66
10-204-01049,38849.490000000005
10-204-01042,30093.199999999997
10-204-01050,7337.67
10-204-01043,
10-204-01044,21660.08
10-204-01045,30281.69
10-204-01046,24502.31
10-204-01051,31006.93
10-204-01052,22244.93
10-204-01053,32622.92
10-204-01055,28693.23
10-204-01056,15395.38
10-205-01058,12448.23
10-204-01057,29489.67
10-205-01059,18458.54
10-205-01060,23339.909999999996
10-205-01061,13825.41
10-205-01062,36044.07000000001
10-206-01063,13365.66
10-206-01065,10134.68
10-206-01066,20607.58
10-206-01067,43559.18
10-207-01095,34268.99
10-204-01047,36823.77
10-206-01068,36472.45
10-204-01035,20448.9
10-204-01034,40740.3
10-203-01023,11078.96
10-204-01054,12652.56
10-219-01262,10210.28
10-220-01282,25050.09
10-229-01388,9819.62
10-229-01389,10448.41
10-203-01022,14173.02
10-203-01013,46246.96
10-203-01014,34031.270000000004
10-203-01015,24287.04
10-203-01016,23954.53
10-203-01017,58433.990000000005
10-203-01018,45589.47
10-203-01019,58707.57
10-203-01021,20983.16
10-203-01024,41092.96
10-203-01029,36881.69
10-203-01025,45488.240000000005
10-206-01071,14131.830000000002
10-203-01026,29537.57
10-203-01027,49164.64
10-203-01028,24371.19
10-203-01030,
10-204-01031,26022.65
10-206-01072,17325.75
10-206-01073,89771.41
10-204-01032,27187.72
10-206-01074,67420.23000000001
10-204-01033,32568.17
10-204-01038,22825.160000000003
10-206-01069,36270.14
10-206-01070,22511.28
10-210-01123,55256.15
10-208-01105,32174.81
10-221-01285,26369.29
10-208-01106,26608.879999999997
10-208-01107,25753.59
10-208-01108,30230.32
10-208-01109,66526.37
10-208-01110,34234.94
10-221-01287,46602.07
10-208-01111,50448.28999999999
10-209-01112,56954.0
10-209-01113,83976.51999999999
