object_id,sum_young_population
10-206-01064,10581.16
10-220-01270,37137.94
10-227-01371,13205.13
10-227-01370,11185.45
10-228-01375,10651.45
10-227-01369,18533.67
10-227-01368,28050.33
10-227-01367,40342.71000000001
10-227-01365,15822.03
10-227-01366,8419.49
10-226-01364,14137.97
10-226-01362,16655.2
10-226-01361,7317.83
10-226-01358,29247.65
10-226-01357,13120.77
10-226-01356,40764.05
10-225-01355,24275.160000000003
10-225-01354,25917.72
10-225-01353,20978.17
10-225-01352,23484.29
10-225-01351,24458.72
10-225-01350,29337.26
10-225-01349,21766.43
10-225-01348,45585.2
10-226-01363,9286.91
10-225-01347,34318.1
10-225-01346,33810.85
10-225-01345,28533.449999999997
10-224-01344,31527.78
10-224-01343,22611.66
10-224-01342,60895.07
10-228-01372,17546.78
10-224-01341,26582.76
10-228-01373,6433.24
10-228-01377,14541.69
10-230-01404,24906.229999999996
10-230-01415,8159.55
10-230-01403,26818.620000000003
10-230-01413,15202.240000000002
10-230-01402,35301.82
10-230-01406,12532.51
10-230-01401,18347.18
10-230-01400,207707.35
10-234-01474,16263.8
10-230-01399,30708.64
10-229-01397,5513.46
10-229-01396,12376.09
10-229-01395,21974.04
10-229-01394,15335.98
10-230-01398,23929.29
10-229-01393,12184.22
10-229-01392,32166.33
10-229-01391,27456.86
10-229-01390,20506.050000000003
10-229-01386,69872.65
10-229-01387,16192.37
10-229-01385,29370.28
10-229-01384,14762.81
10-229-01383,8644.09
10-229-01382,24378.56
10-229-01381,20674.75
10-229-01380,29380.98
10-229-01379,12749.72
10-229-01378,9854.23
10-228-01374,26663.06
10-224-01340,28066.75
10-226-01360,24437.48
10-224-01339,15622.47
10-222-01305,22482.86
10-222-01304,13175.6
10-221-01303,25747.73
10-221-01302,60901.880000000005
10-222-01307,18399.92
10-221-01301,38438.51
10-221-01299,53061.32
10-221-01300,29929.08
10-221-01298,26180.5
10-221-01297,30079.19
10-221-01296,21742.92
10-221-01295,33503.96
10-221-01292,25264.67
10-221-01291,21440.5
10-221-01289,16655.42
10-221-01288,30143.15
10-221-01286,31659.2
10-221-01284,52232.37
10-220-01281,17620.53
10-220-01279,32002.64
10-220-01280,31573.0
10-220-01278,59088.45
10-220-01276,36617.509999999995
10-220-01275,38566.16
10-220-01274,56418.8
10-220-01277,24083.02
10-220-01273,18238.68
10-220-01272,15354.12
10-220-01271,42002.22
10-222-01306,17617.79
10-222-01308,20392.03
10-223-01324,14005.84
10-222-01309,5812.51
10-226-01359,23158.61
10-224-01338,13503.57
10-224-01337,2432.16
10-224-01336,51082.08
10-224-01335,42196.369999999995
10-224-01332,19766.4
10-224-01331,16491.760000000002
10-234-01472,13052.36
10-224-01330,18870.53
10-224-01329,11933.69
10-223-01328,36557.75
10-223-01327,51571.850000000006
10-223-01326,36468.88
10-228-01376,19528.25
10-230-01405,18220.32
10-223-01325,21661.0
10-223-01322,47527.42
10-222-01321,2932.01
10-222-01320,28222.870000000003
10-222-01319,23147.61
10-222-01318,31613.449999999997
10-222-01317,16446.32
10-222-01316,17807.79
10-222-01315,20367.39
10-222-01314,82521.92000000001
10-222-01313,9858.32
10-222-01312,36094.57000000001
10-222-01311,35910.25
10-222-01310,32749.61
10-224-01333,13872.44
10-223-01323,55313.36
10-221-01294,26412.59
10-234-01475,15364.97
10-230-01408,28658.78
10-236-01507,36742.33
10-240-01542,13466.07
10-236-01506,15249.99
10-236-01505,33193.490000000005
10-236-01504,19554.91
10-238-01531,12944.53
10-236-01503,21848.34
10-236-01502,12589.36
10-236-01501,25946.17
10-236-01500,14287.080000000002
10-237-01517,22793.23
10-236-01499,12402.070000000002
10-236-01498,24224.57
10-237-01512,35779.72
10-236-01497,14436.38
10-236-01496,13669.51
10-236-01495,81249.69
10-236-01493,16676.670000000002
10-236-01492,13754.97
10-236-01490,26113.49
10-236-01489,30394.01
10-236-01488,34846.18
10-236-01487,15956.07
10-235-01486,27796.24
10-235-01485,20711.31
10-235-01484,21227.24
10-235-01483,26829.01
10-235-01482,20990.49
10-237-01511,12613.13
10-236-01508,38312.11
10-235-01481,38846.48
10-240-01543,8345.68
10-240-01544,22706.55
10-240-01545,10540.34
10-239-01541,18581.21
10-239-01540,34346.07
10-239-01539,14143.41
10-239-01538,16747.45
10-239-01537,19952.92
10-239-01536,26925.34
10-239-01535,18178.86
10-238-01534,32679.71
10-238-01533,34582.7
10-238-01532,34458.7
10-238-01530,33059.68
10-238-01529,18207.43
10-238-01528,12077.03
10-238-01527,27125.97
10-238-01526,23551.5
10-238-01525,19786.46
