object_id,sum_young_population
10-203-01013,49790.315999999875
10-203-01014,37889.050999999745
10-203-01015,26066.887000000104
10-203-01016,26859.539999999804
10-203-01017,65424.55200000014
10-203-01018,49798.98200000008
10-203-01019,65386.20100000035
10-203-01021,20859.72099999996
10-203-01022,18158.350000000093
10-203-01023,12377.614
10-203-01024,45340.67399999988
10-203-01025,50683.757000000216
10-203-01026,32324.195000000065
10-203-01027,54288.36900000018
10-203-01028,25901.027
10-203-01029,40416.223
10-203-01030,49766.121666666586
10-204-01031,28349.80900000001
10-204-01032,30359.377000000095
10-204-01033,36182.30000000005
10-204-01034,44269.01799999992
10-204-01035,23098.837000000058
10-204-01036,32249.68200000003
10-204-01037,13714.190999999992
10-204-01038,25674.586999999825
10-204-01039,50526.408000000054
10-204-01040,47463.4850000001
10-204-01041,58955.15999999992
10-204-01042,34094.98600000003
10-204-01043,35390.19833333325
10-204-01044,24421.949000000022
10-204-01045,32266.93200000003
10-204-01046,26917.689999999944
10-204-01047,40379.122999999905
10-204-01048,49229.658999999985
10-204-01049,42152.194000000134
10-204-01050,8095.546000000031
10-204-01051,34312.29099999997
10-204-01052,24486.222000000067
10-204-01053,36267.992000000086
10-204-01054,13925.21100000001
10-204-01055,31395.674
10-204-01056,17433.079999999958
10-204-01057,32233.373000000134
10-205-01058,13914.37300000002
10-205-01059,20095.08799999999
10-205-01060,25480.351000000024
10-205-01061,15168.158999999869
10-205-01062,39972.56500000018
10-206-01063,14592.476000000024
10-206-01064,12118.13500000001
10-206-01065,10795.185999999929
10-206-01066,22139.217999999935
10-206-01067,48090.66399999987
10-206-01068,39493.10000000009
10-206-01069,40972.03799999994
10-206-01070,25069.695000000065
10-206-01071,15440.667000000016
10-206-01072,19222.07899999991
10-206-01073,98353.78799999972
10-206-01074,73131.0419999999
10-206-01075,36423.007999999914
10-206-01076,13493.581999999997
10-206-01077,27139.483000000007
10-206-01078,46011.40799999982
10-206-01079,18105.501000000047
10-207-01080,16749.841999999946
10-207-01081,22388.657000000007
10-207-01082,14903.380999999994
10-207-01083,25934.17200000002
10-207-01084,16484.677999999956
10-207-01085,21332.22100000002
10-207-01086,29814.26199999987
10-207-01087,22320.33500000008
10-207-01088,19769.050999999978
10-207-01089,21415.86600000004
10-207-01090,16813.091000000015
10-207-01091,49343.55000000005
10-207-01092,50629.03600000008
10-207-01093,49024.63599999994
10-207-01094,52272.73900000006
10-207-01095,37294.14599999995
10-207-01096,24795.158000000058
10-207-01097,38293.17099999986
10-207-01098,31406.73999999999
10-207-01099,33657.380000000005
10-207-01100,45228.861999999965
10-208-01101,12747.783999999983
10-208-01102,28735.871000000276
10-208-01103,48247.92600000021
10-208-01104,22096.621999999978
10-208-01105,36145.36499999999
10-208-01106,29079.435999999987
10-208-01107,28314.944000000018
10-208-01108,32985.1540000001
10-208-01109,73630.99899999937
10-208-01110,37408.45599999977
10-208-01111,55036.73200000008
10-209-01112,64312.08900000015
10-209-01113,91943.43999999994
10-209-01114,49035.36500000022
10-209-01115,77086.02199999988
10-209-01116,97244.37600000016
10-209-01117,26076.304000000004
10-209-01118,23176.63500000001
10-209-01119,37800.45399999991
10-209-01120,66947.65899999999
10-210-01121,32966.14600000018
10-210-01122,43275.97999999998
10-210-01123,61573.86100000003
10-210-01124,48851.97400000016
10-210-01125,47419.012000000104
10-210-01126,54229.98200000031
10-210-01127,31566.27599999995
10-211-01128,67572.10999999987
10-211-01129,43188.47900000005
10-211-01130,29775.537999999942
10-211-01131,43439.56199999992
10-211-01132,49881.1399999999
10-211-01133,52242.235000000335
10-211-01134,81035.09400000004
10-211-01135,28328.147000000114
10-211-01136,19534.042999999947
10-211-01137,22923.59500000009
10-211-01138,55028.696
10-211-01139,31823.304000000004
10-211-01140,40470.0
10-211-01141,38573.10400000028
10-212-01142,26827.09900000005
10-212-01143,46491.40500000026
10-212-01144,8573.414999999979
10-212-01145,62311.191999999806
10-212-01146,26362.76899999997
10-212-01147,52475.91000000015
10-212-01148,60698.03700000001
10-212-01149,28492.158999999985
10-212-01150,12856.504000000015
10-212-01151,57669.76099999994
10-212-01152,16060.292000000016
10-212-01153,52293.46499999985
10-212-01154,13993.292999999949
10-212-01155,11748.951
